Mean_time	Mean_qlow	Mean_qup	Priors
t_n1278	1253.432	433.53	2109.82	0
t_n1279	1041.598	282.1	1942.18	0
t_n1280	722.862	99.33	1709.28	0
t_n1281	370.945	9.96	1358.22	0
t_n1282	546.531	19.59	1615.98	0
t_n1283	1379.833	490.44	2281.83	0
t_n1284	1080.494	258.18	2016.13	0
t_n1285	564.709	18.68	1658.59	0
t_n1286	566.467	18.62	1659.28	0
t_n1287	1167.108	54.54	2750.83	0
t_n1288	2805.732	1369.8	4210.25	0
t_n1289	2219.452	1038.65	3835.74	0
t_n1290	1568.248	443.85	3056.5	0
t_n1291	819.21	30.42	2054.03	0
t_n1292	816.918	31.07	2047.04	0
t_n1293	1573.328	452.54	3057.09	0
t_n1294	815.583	31.13	2067.25	0
t_n1295	816.41	31.27	2060.15	0
t_n1296	3645.137	2407.16	4385.46	0
t_n1297	3360.194	2044.73	4333.72	0
t_n1298	3064.652	1816.49	4255.29	0
t_n1299	2593.253	1402.12	4032.83	0
t_n1300	2125.865	1070.17	3573.26	0
t_n1301	1745.439	770.51	3077.01	0
t_n1302	1190.017	214.45	2264.13	0
t_n1303	627.899	19.83	1784.15	0
t_n1304	1321.122	362.63	2369.03	0
t_n1305	923.398	131.98	1977.41	0
t_n1306	481.506	12.09	1598.05	0
t_n1307	1039.79	43.83	2381.81	0
t_n1308	1756.047	542.7	3295.19	0
t_n1309	1172.721	186.72	2381.97	0
t_n1310	616.536	17.5	1809.79	0
t_n1311	2597.693	1412.15	4032.71	0
t_n1312	2132.035	1070.88	3580.08	0
t_n1313	1045.552	45.92	2428.77	0
t_n1314	1746.923	770.42	3068.24	0
t_n1315	903.733	36.89	2118.1	0
t_n1316	1399.968	457.25	2464.81	0
t_n1317	744.735	28.92	1888.57	0
t_n1318	974.487	150.1	2010.69	0
t_n1319	510.263	14.15	1629	0
t_n1320	1754.236	540.8	3291.84	0
t_n1321	1176.618	188.28	2393.5	0
t_n1322	615.069	17.84	1813.72	0
t_n1323	1370.981	59.87	3487.02	0
t_n1324	1954.076	367.98	3977.68	0
t_n1325	925.872	29.75	2520.82	0
t_n1326	3831.574	2952.51	4414.07	0
t_n1327	3680.638	2522.23	4389.75	0
t_n1328	3504.166	2258.23	4356.47	0
t_n1329	3320.323	2075.83	4316.47	0
t_n1330	2711.388	1429.89	4111.54	0
t_n1331	1606.439	317.2	3265.31	0
t_n1332	816.849	25.19	2135.39	0
t_n1333	2160.163	1049.38	3678.79	0
t_n1334	1386.71	269.84	2786.89	0
t_n1335	723.138	23.2	1941.28	0
t_n1336	1646.598	593.66	3034.58	0
t_n1337	1250.025	304.43	2313.42	0
t_n1338	866.46	115.05	1935.1	0
t_n1339	449.775	11.42	1567.92	0
t_n1340	3086.007	1888.74	4241.58	0
