Mean_time	Mean_qlow	Mean_qup	Priors
t_n1344	2177.815	1211.04	3429.67	0
t_n1345	1990.464	1089.08	3207.31	0
t_n1346	1831.018	977.18	2992.97	0
t_n1347	1578.437	651.53	2588.32	0
t_n1348	1364.431	397.73	2252.61	0
t_n1349	1165.125	256.81	2053.56	0
t_n1350	961.451	165.63	1883.67	0
t_n1351	741.096	92.96	1705.09	0
t_n1352	377.411	8.45	1338.19	0
t_n1353	378.742	8.35	1334.9	0
t_n1354	1602.57	694.16	2616.18	0
t_n1355	1104.794	137.83	2104.48	0
t_n1356	579.935	12.89	1704.04	0
t_n1357	1349.698	375.9	2242.06	0
t_n1358	1111.656	217.29	2019.71	0
t_n1359	862.515	118.12	1823.38	0
t_n1360	591.794	45.51	1593.76	0
t_n1361	299.693	5.19	1194.07	0
t_n1362	1050.561	31.55	2405.02	0
t_n1363	1469.934	221.6	2892.78	0
t_n1364	754.008	17.71	2016	0
t_n1365	1172.024	37.23	2828.23	0
t_n1366	1232.66	40.41	3052.61	0
t_n1367	2238.872	969.13	3816.42	0
t_n1368	1671.336	468.96	3154.66	0
t_n1369	1247.513	205.41	2421.88	0
t_n1370	859.518	72.86	1958.8	0
t_n1371	444.77	8.01	1552.5	0
t_n1372	1958.401	301.58	4000.67	0
t_n1373	918.912	21.87	2588.98	0
t_n1374	2027.516	310.84	4092.27	0
t_n1375	942.657	21.89	2721.94	0
t_n1376	3820.932	3159.47	4399.39	0
t_n1377_TG-OXYPHOTOBACTERIA	3587.237	2987.16	4318.07	B(2.945,4.520,1e-300,1e-300)
t_n1378_CG-OXYPHOTOBACTERIA	2838.634	2068.07	3448.36	B(2.0136,3.448,0.025,0.025)
t_n1379	2386.692	1439.74	3295.05	0
t_n1380	2103.014	1229.79	3132.16	0
t_n1381	1885.783	1133.11	2928.22	0
t_n1382	1712.048	1071.71	2695.91	0
t_n1383	1559.254	1013.39	2418.7	0
t_n1384	1160.532	281.52	2041.99	0
t_n1385	776.183	81.92	1729.8	0
t_n1386	387.679	8.39	1313.15	0
t_n1387_TG-NOSTOCALES	1333.004	916.2	2079.79	B(0.996,3.261,0.025,1e-300)
t_n1388	933.947	222.65	1691.4	0
t_n1389	449.649	14.33	1232.69	0
t_n1390	449.53	13.96	1230.64	0
t_n1391	1819.9	294.68	3499.49	0
t_n1392	884.655	21.64	2359.92	0
t_n1393	2171.166	333.42	4230.19	0
t_n1394	987.751	23.14	2961.9	0
t_n1395	2769.567	974.59	4341.41	0
t_n1396	1816.011	384.14	3874.65	0
t_n1397	882.08	23.11	2363.61	0
t_n1398	881.95	22.1	2375.42	0
t_n1399	1595.952	48.84	4139.79	0
