Mean_time	Mean_qlow	Mean_qup	Priors
t_n1243	3834.984	3329.67	4350.66	0
t_n1244	3791.715	3271.58	4328.48	0
t_n1245	3721.104	3090.3	4298.34	0
t_n1246	3595.498	2666.73	4260.6	0
t_n1247	3454.662	2367.38	4217.74	0
t_n1248	3272.777	2138.84	4158.46	0
t_n1249	2872.289	1712.58	4015.62	0
t_n1250	1247.284	50.22	3083.37	0
t_n1251	2507.462	1386.06	3799.89	0
t_n1252	2032.825	997.08	3380.09	0
t_n1253	1631.759	604.24	2872.81	0
t_n1254	850.636	32.28	2047.96	0
t_n1255	1242.008	280.52	2268.11	0
t_n1256	655.868	22.41	1809.24	0
t_n1257	655.904	21.56	1801.65	0
t_n1258	1006.836	42.32	2319.09	0
t_n1259	1982.347	928.65	3333.93	0
t_n1260	1446.824	368.57	2679.64	0
t_n1261	994.499	132.27	2078.25	0
t_n1262	518.016	13.71	1656.96	0
t_n1263	1296.85	212.79	2526.67	0
t_n1264	677.656	20.65	1877.91	0
t_n1265	2977.354	1841.81	4047.77	0
t_n1266	2709.652	1627.65	3900.46	0
t_n1267	2471.417	1426.11	3704.5	0
t_n1268	2252.293	1254.7	3472.34	0
t_n1269	2064.831	1130.73	3267.56	0
t_n1270	1659.991	665.35	2801.96	0
t_n1271	869.012	34.71	2041.71	0
t_n1272	1265.45	293.51	2253.86	0
t_n1273	883.205	109.3	1916.21	0
t_n1274	458.223	11.59	1551.12	0
t_n1275	1847.806	975.22	2996.26	0
t_n1276	1668.745	807.82	2708.6	0
t_n1277	1437.886	524.53	2323.96	0
t_n1278	1228.454	351.75	2108.71	0
t_n1279	1016.274	233.96	1921.17	0
t_n1280	702.227	86.72	1691.57	0
t_n1281	358.149	8.55	1328.21	0
t_n1282	529.37	17.57	1586.74	0
t_n1283	1356.517	407.58	2263.94	0
t_n1284	1058.551	211.4	2003.9	0
t_n1285	557.527	18.35	1643.64	0
t_n1286	555.601	17.31	1648.4	0
t_n1287	1146.031	48.17	2722.5	0
t_n1288	2727.593	1359.76	4017.07	0
t_n1289	2175.832	1002.83	3653.42	0
t_n1290	1545.74	399.56	2973.07	0
t_n1291	799.942	27.93	2052.65	0
t_n1292	797.118	28.43	2029.64	0
t_n1293	1546.468	399.86	2978.44	0
t_n1294	798.92	28.79	2037.18	0
t_n1295	798.434	28.19	2044.11	0
t_n1296	3504.544	2397.29	4244.05	0
t_n1297	3244.877	2039.69	4170.94	0
t_n1298	2975.631	1803.3	4067.49	0
t_n1299	2541.345	1391.81	3838.61	0
t_n1300	2097.396	1051.56	3435.76	0
t_n1301	1720.721	705.23	3006.49	0
t_n1302	1164.879	186.44	2256.56	0
t_n1303	611.723	17.2	1771.96	0
t_n1304	1298.432	297.09	2343.41	0
t_n1305	901.158	115.15	1949.7	0
t_n1306	469.331	11.82	1576.7	0
t_n1307	1028.18	41.4	2386.29	0
t_n1308	1728.371	489.6	3206.33	0
t_n1309	1153.609	160.63	2363.43	0
t_n1310	604.335	16.39	1801.09	0
t_n1311	2536.817	1382.03	3833.86	0
t_n1312	2093.408	1041.66	3433.03	0
t_n1313	1031.143	43.47	2388.05	0
t_n1314	1719.658	708.43	3002.68	0
t_n1315	888.355	33.32	2106.48	0
t_n1316	1376.525	390.32	2439.27	0
t_n1317	726.786	27.46	1874.16	0
t_n1318	954.605	131.78	1994.84	0
t_n1319	499.163	13.51	1609.08	0
t_n1320	1733.363	493.35	3197.77	0
t_n1321	1151.799	161.87	2363.78	0
t_n1322	601.248	16.47	1792.81	0
t_n1323	1340.959	53.28	3350.56	0
t_n1324	1905.159	326.31	3775.09	0
t_n1325	918.329	29.01	2528.81	0
t_n1326	3673.098	2903.91	4286.88	0
t_n1327	3532.913	2493.06	4246.41	0
t_n1328	3371.774	2226.82	4197.59	0
t_n1329	3205.088	2063.28	4139.43	0
t_n1330	2643.485	1418.49	3915.65	0
t_n1331	1577.222	277.2	3181.42	0
t_n1332	803.82	24.95	2124.43	0
t_n1333	2124.202	1019.48	3511.6	0
t_n1334	1357.318	223.62	2729.54	0
t_n1335	706.723	20.46	1933.8	0
t_n1336	1617.76	527.37	2947.87	0
t_n1337	1225.32	249.98	2294.59	0
t_n1338	849.971	99.87	1923.68	0
