Mean_time	Mean_qlow	Mean_qup	Priors
t_n1345	2206.785	1999.27	2411.62	0
t_n1346	2080.835	1876.98	2285.73	0
t_n1347	1917.098	1705.1	2127.85	0
t_n1348	1744.671	1524.57	1966.35	0
t_n1349	1473.356	1252.79	1704.11	0
t_n1350	1269.402	1055.25	1498.54	0
t_n1351	1140.652	928.36	1368.16	0
t_n1352	917.684	680.57	1161.84	0
t_n1353	661.98	450.01	898.65	0
t_n1354	1910.491	1704.36	2119.01	0
t_n1355	1594.241	1324.1	1850.47	0
t_n1356	1135.663	822.67	1441.86	0
t_n1357	1746.782	1534.25	1965.49	0
t_n1358	1526.312	1309.35	1750.98	0
t_n1359	1179.921	966.17	1401.54	0
t_n1360	985.502	779.32	1204.24	0
t_n1361	765.482	565.09	989.83	0
t_n1362	1960.036	1588.16	2261.61	0
t_n1363	1925.044	1507.34	2277.98	0
t_n1364	1602.407	1171.13	2001.51	0
t_n1365	1869.966	1391.94	2274.85	0
t_n1366	1307.259	840.89	1836.48	0
t_n1367	2457.225	2161.74	2730.79	0
t_n1368	2140.216	1822.28	2445.31	0
t_n1369	1889.396	1567.75	2203.2	0
t_n1370	1574.954	1254.67	1901.92	0
t_n1371	1297.391	972.48	1636.7	0
t_n1372	1475.963	1025.34	2042.09	0
t_n1373	752.458	466.57	1149.84	0
t_n1374	2891.324	2443.01	3231.38	0
t_n1375	2051.452	1393.61	2611.25	0
t_n1376	3267.97	3110.07	3459.6	0
t_n1377_TG-OXYPHOTOBACTERIA	3020.673	2947.56	3185.03	B(2.945,4.520,1e-300,1e-300)
t_n1378_CG-OXYPHOTOBACTERIA	2081.845	1912.97	2334.17	B(2.0136,3.448,0.025,0.025)
t_n1379	1594.319	1322.17	1875.3	0
t_n1380	1341.48	1104.68	1606.11	0
t_n1381	1098.402	901.25	1329.29	0
t_n1382	865.542	715.5	1042.15	0
t_n1383	778.52	641.01	941.82	0
t_n1384	692.768	555.83	851.36	0
t_n1385	543.789	407.34	700.07	0
t_n1386	412.687	277.28	573.38	0
t_n1387_TG-NOSTOCALES	552.692	438.05	683.82	B(0.996,3.261,0.025,1e-300)
t_n1388	371.049	277.57	482.02	0
t_n1389	282.982	185.43	397.91	0
t_n1390	235.749	149.54	339.05	0
t_n1391	2728.206	2392.44	2973.5	0
t_n1392	2085.368	1523.13	2516.25	0
t_n1393	1531.402	1041.96	2179.11	0
t_n1394	1179.745	731.25	1786.33	0
t_n1395	3462.843	2878.8	3848.42	0
t_n1396	1745.614	1255.67	2350.73	0
t_n1397	1422.436	941.89	2026.85	0
t_n1398	1369.088	895.18	1970.58	0
t_n1399	3293.581	2498.49	3818.63	0
