Mean_time	Mean_qlow	Mean_qup	Priors
t_n1079	912.176	778.8	1054.76	0
t_n1080	772.6	646.83	908.78	0
t_n1081	671.707	554.81	802	0
t_n1082	1316.811	1164.03	1470.88	0
t_n1083	1137.884	983.84	1294.38	0
t_n1084	1217.832	1049.2	1387.61	0
t_n1085	1241.217	1056.4	1432.4	0
t_n1086	1047.298	869.04	1237.18	0
t_n1087	774.731	617.22	948.26	0
t_n1088	386.346	281.37	516.35	0
t_n1089	266.14	188.52	364.92	0
t_n1090	986.038	812.83	1173.27	0
t_n1091	714.024	563.49	882.73	0
t_n1092_TG-MIT-EUKARYA	2200.168	2032.59	2351.42	B(1.08557,4.520,0.025,1e-300)
t_n1093	1794.221	1605.98	1972.11	0
t_n1094	1706.396	1521.72	1884.87	0
t_n1095	1512.972	1329.46	1692.96	0
t_n1096	1319.615	1144.49	1499.32	0
t_n1097	1139.793	964.71	1319.26	0
t_n1098	728.94	556.01	912.25	0
t_n1099	343.794	238.83	473.19	0
t_n1100	1244.065	1060.02	1426.43	0
t_n1101	1432.607	1254.93	1608.33	0
t_n1102	1288.22	1118.26	1456.5	0
t_n1103	1169.963	1007.29	1334.62	0
t_n1104	1037.384	881.04	1198.47	0
t_n1105	474.277	355.23	609.95	0
t_n1106	354.319	260.69	466.17	0
t_n1107	287.97	210.01	382.32	0
t_n1108	230.696	167.62	308.95	0
t_n1109	142.4	100.79	194.59	0
t_n1110	1041.478	889.12	1197.53	0
t_n1111	848.772	708.43	1000.01	0
t_n1112	737.414	608.24	879.84	0
t_n1113	539.383	427.95	665.01	0
t_n1114	602.615	484.25	729.7	0
t_n1115	605.364	430.69	781.64	0
t_n1116	1263.385	1095.44	1429.45	0
t_n1117	1163.508	1001.85	1328.48	0
t_n1118	914.713	761.69	1074.26	0
t_n1119	552.418	399.71	710.5	0
t_n1120	1185.268	1022.16	1350.15	0
t_n1121	1092.009	937.37	1250.75	0
t_n1122	808.126	663.28	960.88	0
t_n1123	872.78	728.33	1025.85	0
t_n1124	1006.044	852.23	1161.84	0
t_n1125	889.755	741.11	1046.33	0
t_n1126	2605.806	2454.97	2743.99	0
t_n1127	2376.109	2197.66	2540.09	0
t_n1128	1872.098	1598.12	2114	0
t_n1129	1200.442	893.31	1493	0
t_n1130	1268.54	882.28	1627.18	0
t_n1131	2465.438	2303.03	2615.32	0
t_n1132	2302.159	2126.94	2462.38	0
t_n1133	2122.3	1931.16	2300.04	0
t_n1134	1999.647	1801.48	2187.6	0
t_n1135	1858.447	1650.86	2056.13	0
t_n1136	1363.799	1127.61	1595.12	0
t_n1137	1160.015	936.55	1385.1	0
t_n1138	548.412	379.92	738.02	0
t_n1139	935.126	732.31	1148.92	0
t_n1140	2186.198	2003.56	2357.94	0
t_n1141	2030.294	1835.48	2215.74	0
t_n1142	1739.038	1521.38	1952.25	0
t_n1143	967.36	713.18	1234.95	0
t_n1144	888.987	608.43	1191.33	0
t_n1145	2729.754	2579.61	2867.76	0
t_n1146	2306.786	2071.73	2510.53	0
t_n1147	1058.852	695.86	1429.07	0
t_n1148	2612.81	2449.43	2763.56	0
t_n1149	2372.79	2169.47	2559.75	0
t_n1150	452.312	225.42	755.45	0
t_n1151	2081.272	1769.59	2330.52	0
t_n1152	2868.854	2725.6	3000.78	0
t_n1153	2464.774	2246.39	2648.76	0
t_n1154	1109.474	757.32	1433.47	0
t_n1155	816.746	540.53	1100.1	0
t_n1156	628.808	406.45	867.82	0
t_n1157	1016.237	644.11	1397.15	0
t_n1158	2351.285	2073.02	2576.81	0
t_n1159	2625.055	2371.1	2827.3	0
t_n1160	2310.57	2000.74	2558.49	0
t_n1161	955.591	605.28	1353.23	0
t_n1162	415.082	238	664.66	0
t_n1163	2381.196	2001.75	2678.56	0
t_n1164	1114.872	732.22	1527.35	0
t_n1165	3232.691	3105.87	3352.97	0
t_n1166	3160.522	3029.11	3280.68	0
t_n1167	3057.621	2912.19	3184.41	0
t_n1168	2587.999	2342.45	2787.45	0
t_n1169	2244.625	1963.59	2486.83	0
t_n1170	1382.33	1046.69	1711.74	0
t_n1171	1156.525	851.95	1474.57	0
t_n1172	2148.14	1816.52	2408.58	0
t_n1173	2868.054	2710.45	3007.97	0
t_n1174	2698.623	2527.08	2845.81	0
t_n1175	2587.837	2410.59	2741.82	0
t_n1176	2384.849	2196.94	2551.27	0
t_n1177	2106.861	1899.01	2289.53	0
t_n1178	1898.759	1688.83	2090.05	0
t_n1179	605.684	360.73	882.08	0
t_n1180	345.974	196.89	536.45	0
t_n1181	1667.626	1457.32	1867.4	0
t_n1182	1191.759	998.47	1386.96	0
t_n1183	1095.464	910.22	1284.56	0
t_n1184	1022.887	849	1205.89	0
t_n1185	905.411	744.55	1075.43	0
t_n1186	751.083	608.58	908.79	0
t_n1187	546.722	430.16	679.04	0
t_n1188	403.879	310.73	513.66	0
t_n1189	298.442	225.31	384.41	0
t_n1190	251.841	188.77	327.03	0
t_n1191	175.188	130	230.22	0
t_n1192	203.702	151.24	268.21	0
t_n1193	246.832	184.6	320.98	0
t_n1194	158.808	116.25	210.34	0
t_n1195	374.766	285.73	481.63	0
t_n1196	703.606	566.4	854.66	0
t_n1197	507.677	396.91	636.12	0
t_n1198	427.889	330.45	543.93	0
t_n1199	615.121	489.97	752.33	0
t_n1200	516.301	405.34	640.65	0
t_n1201	899.103	731.62	1079.81	0
t_n1202	779.213	627.28	950.72	0
t_n1203	757.503	603.12	924.28	0
t_n1204	1375.985	1162.82	1589.12	0
t_n1205	1803.646	1565.99	2019.67	0
t_n1206	357.288	191.64	595.79	0
t_n1207	2195.509	1985.49	2378.77	0
t_n1208	1634.237	1319.46	1907.66	0
