Mean_time	Mean_qlow	Mean_qup	Priors
t_n1343	2334.933	1346.52	3528.56	0
t_n1344	2142.594	1203.45	3321.58	0
t_n1345	1965.62	1087.42	3123.79	0
t_n1346	1813.508	985.81	2908.74	0
t_n1347	1573.242	697.64	2522.58	0
t_n1348	1367.975	486.1	2232.1	0
t_n1349	1171.776	334.91	2041.27	0
t_n1350	968.221	222.64	1875.86	0
t_n1351	747.151	126.43	1706.27	0
t_n1352	381.423	11.45	1332.55	0
t_n1353	379.534	11.21	1333.39	0
t_n1354	1596.791	740.39	2557.81	0
t_n1355	1110.643	179.43	2087.84	0
t_n1356	585.244	17.36	1702.75	0
t_n1357	1352.773	460.99	2219.99	0
t_n1358	1118.933	281.42	2009.24	0
t_n1359	870.519	155.75	1820.22	0
t_n1360	596.566	64.49	1594.66	0
t_n1361	301.249	7.16	1189.88	0
t_n1362	1052.26	44.72	2365.91	0
t_n1363	1463.128	267.47	2825.11	0
t_n1364	757.772	24.71	1993.73	0
t_n1365	1160.424	48.44	2753.86	0
t_n1366	1221.814	51.2	2960.98	0
t_n1367	2194.437	970.48	3622.11	0
t_n1368	1655.675	519.5	3057.5	0
t_n1369	1247.523	257.61	2371.95	0
t_n1370	861.866	99.83	1945.27	0
t_n1371	445.693	10.75	1546.88	0
t_n1372	1929.794	340.1	3792.87	0
t_n1373	922.487	29.52	2539.9	0
t_n1374	1992.753	344.55	3887.93	0
t_n1375	940.977	29.01	2640.28	0
t_n1376	3668.131	3121.39	4263.02	0
t_n1377_TG-OXYPHOTOBACTERIA	3469.023	2977.95	4147.45	B(2.945,4.520,1e-300,1e-300)
t_n1378_CG-OXYPHOTOBACTERIA	2812.927	2066.46	3436.62	B(2.0136,3.448,0.025,0.025)
t_n1379	2365.642	1438.6	3263.23	0
t_n1380	2086.379	1227.35	3085.89	0
t_n1381	1872.608	1129.16	2876.78	0
t_n1382	1702.44	1069.54	2644.5	0
t_n1383	1553.431	1011.55	2372.96	0
t_n1384	1169.492	333.18	2033.39	0
t_n1385	786.728	111.45	1732.15	0
t_n1386	392.016	10.9	1316.1	0
t_n1387_TG-NOSTOCALES	1331.164	916.31	2060.55	B(0.996,3.261,0.025,1e-300)
t_n1388	943.069	272.45	1694.41	0
t_n1389	454.447	17.33	1232.32	0
t_n1390	453.949	17.45	1224.47	0
t_n1391	1806.81	322.89	3410.95	0
t_n1392	887.237	28.1	2343.04	0
t_n1393	2118.327	365.22	4050.96	0
t_n1394	983.738	30.18	2883.89	0
t_n1395	2690.966	974.47	4179.31	0
t_n1396	1797.123	421.79	3689.86	0
t_n1397	884.102	29.72	2344.22	0
t_n1398	883.703	29.86	2323.83	0
t_n1399	1567.855	61.38	3945.84	0
