Mean_time	Mean_qlow	Mean_qup	Priors
t_n983	489.07	283.69	743.27	0
t_n984	1216.579	936.93	1502.48	0
t_n985	932.698	684	1201.18	0
t_n986	629.837	409.66	883.07	0
t_n987	731.355	446.44	1105.06	0
t_n988	1962.196	1679.47	2238.86	0
t_n989	1108.211	882.95	1375.75	0
t_n990	950.393	709	1224.88	0
t_n991	948.62	733.79	1210.36	0
t_n992	714.525	525.5	944.29	0
t_n993	430.12	261.42	644.26	0
t_n994	118.246	65.93	198.02	0
t_n995	2220.972	1939.71	2506.14	0
t_n996	1693.286	1296.19	2069.68	0
t_n997	1154.359	763.61	1569.19	0
t_n998	1585.962	1304.95	1896.64	0
t_n999	855.83	599.77	1173.37	0
t_n1000	368.601	213	592.75	0
t_n1001	1247.085	974.6	1555.61	0
t_n1002	892.647	620.63	1197.25	0
t_n1003	481.089	269.61	744.2	0
t_n1004	2441.425	2129.15	2728.12	0
t_n1005	2.981	0.35	8.8	0
t_n1006	1937.555	1545.59	2308.57	0
t_n1007	892.876	576.06	1299.87	0
t_n1008	2522.078	2152.91	2844.57	0
t_n1009	2283.857	1895.71	2632.24	0
t_n1010	1326.233	975.06	1762.91	0
t_n1011	744.708	521.05	1044.29	0
t_n1012	211.416	122.2	338.29	0
t_n1013	138.99	77.69	230.13	0
t_n1014	1581.267	1100.66	2096.46	0
t_n1015	660.829	391.53	1006.3	0
t_n1016	2217.313	1831.17	2598.92	0
t_n1017	1855.099	1488.05	2236.1	0
t_n1018	1343.475	1027.74	1700.69	0
t_n1019	1074.88	777.58	1409.42	0
t_n1020	358.508	207.5	582.74	0
t_n1021	2949.212	2684.09	3226.96	0
t_n1022	2494.581	2115.26	2852.77	0
t_n1023	2171.855	1795.86	2542.27	0
t_n1024	1491.022	1156.6	1881.07	0
t_n1025	1160.512	882.84	1495.31	0
t_n1026	660.355	402.57	966.89	0
t_n1027	744.897	489.33	1064.62	0
t_n1028	1913.112	1515.05	2296.48	0
t_n1029	1720.962	1309.61	2125.26	0
t_n1030	613.769	354.3	939.37	0
t_n1031	2140.822	1683.18	2553.03	0
t_n1032	2691.294	2412.76	2970.37	0
t_n1033	1768.746	1398.07	2148.49	0
t_n1034	1447.541	1119.67	1808.05	0
t_n1035	1167.202	868.18	1513.7	0
t_n1036	763.052	505.73	1085.44	0
t_n1037	2470.242	2191.86	2748.83	0
t_n1038_GOE	2005.987	1736.94	2279.72	U(2.315)
t_n1039	1726.501	1469.91	2001.77	0
t_n1040	1505.226	1274.06	1764.31	0
t_n1041	1124.799	932.35	1340.67	0
t_n1042	905.493	742.76	1089.04	0
t_n1043	782.463	633.48	948.69	0
t_n1044	685.164	545.75	842.59	0
t_n1045	547.528	418.77	691.54	0
t_n1046	383.286	269.43	520.05	0
t_n1047	251.744	154.55	372.99	0
t_n1048	985.916	703.18	1290.49	0
t_n1049	453.51	250.45	709.39	0
t_n1050	1120.496	708.05	1589.56	0
t_n1051	4309.091	4018.61	4490.42	0
t_n1052	4195.991	3914.31	4400.98	0
t_n1053	4024.053	3753.44	4245.26	0
t_n1054	3911.555	3652.01	4134.17	0
t_n1055	3772.136	3526.3	3994.22	0
t_n1056	3620.654	3384.43	3837.35	0
t_n1057	3313.311	3075.11	3558.44	0
t_n1058	3180.922	2948.33	3431.98	0
t_n1059	3070.163	2844.55	3308.56	0
t_n1060	3012.952	2791.08	3247.19	0
t_n1061	2931.039	2712.2	3157.3	0
t_n1062	2847.509	2631.95	3070.68	0
t_n1063	2753.28	2537.62	2972.87	0
t_n1064	2504.052	2289.56	2729.66	0
t_n1065	2283.297	2051.64	2519.99	0
t_n1066	1876.428	1661.19	2100.29	0
t_n1067	1689.741	1481.8	1897.65	0
t_n1068	1565.197	1366.05	1760.24	0
t_n1069_TG-CHROMATIACEAE	1474.522	1283.01	1656.66	B(1.631,4.520,0.025,1e-300)
t_n1070	1271.791	1096.88	1453.01	0
t_n1071	992.757	827.61	1168.99	0
t_n1072	831.955	680.64	998.15	0
t_n1073	649.505	507.33	804.77	0
t_n1074	499.033	365.92	648.2	0
t_n1075	276.958	189.6	386.82	0
t_n1076	158.1	94.68	246.99	0
t_n1077	651.437	479.61	830.18	0
t_n1078	1063.955	875.65	1256.97	0
t_n1079	933.831	750.48	1127.58	0
t_n1080	780.226	604.72	977.83	0
t_n1081	661.238	482.88	862.89	0
t_n1082	1342.575	1129.92	1546.75	0
t_n1083	1118.28	852.55	1366.02	0
